1.556071801801802224e+01,-9.196784774774771520e+00,-4.095898762162165667e+02
-1.083440360360360266e+01,4.319374684684686549e+00,-3.828410762162162655e+02
1.667069639639638723e+01,-2.465579369369369722e+00,-3.534572762162160871e+02
-1.424411171171171020e+01,-2.113600990990991857e+00,-3.257484329729727506e+02
1.433267207207207861e+01,4.849709819819814527e+00,-2.968730383783783964e+02
-1.437378468468470416e+01,-8.605995585585596075e+00,-2.693944167567568115e+02
9.601228828828828554e+00,1.138954495495495145e+01,-2.404412762162161528e+02
-1.049960360360360312e+01,-1.431533612612612316e+01,-2.132645816216216872e+02
2.840134234234231947e+00,1.561713414414415269e+01,-1.835975924324322648e+02
-3.725225225225222037e+00,-1.455489828828828180e+01,-1.550523464864864707e+02
-3.926527927927928374e+00,1.468716117117116760e+01,-1.278540437837838937e+02
3.287015315315314545e+00,-1.322361450450449816e+01,-9.895896540540537956e+01
-1.064900900900900282e+01,1.381023954954954647e+01,-7.069968972972971244e+01
9.200172072072078322e+00,-8.581346936936927960e+00,-4.235295999999995331e+01
-1.589087927927927524e+01,1.002127468468468230e+01,-1.434273567567564456e+01
1.330324234234235270e+01,-2.188295585585585901e+00,1.414473729729732021e+01
-1.856348198198196897e+01,3.069382792792793246e+00,4.171701297297298794e+01
1.441592882882881810e+01,4.904020630630633093e+00,7.109431567567571619e+01
-1.592592252252252649e+01,-4.639033423423423841e+00,9.939457783783784350e+01
1.227687207207206477e+01,1.087483954954955045e+01,1.270053805405405996e+02
-1.042353603603603318e+01,-1.086379828828828309e+01,1.561046589189190286e+02
7.589469369369370000e+00,1.425144225225225547e+01,1.842188697297297608e+02
-2.580279279279276583e+00,-1.421616045045045595e+01,2.122381589189188276e+02
2.333588288288289903e+00,1.624477738738737287e+01,2.406665778378379059e+02
5.542520720720719218e+00,-1.569126585585586220e+01,2.686433345945944211e+02
-4.510922522522522016e+00,1.448912063063062838e+01,2.967757481081080755e+02
1.288279099099098346e+01,-1.420515234234233581e+01,3.255529156756757629e+02
-9.513941441441444269e+00,7.666363873873876855e+00,3.544081886486483199e+02
1.769585855855855527e+01,-1.035978747747746453e+01,3.814842967567566347e+02
-1.187127927927928184e+01,-9.737361261261288092e-01,4.110195345945950862e+02
