1.551659729729730763e+01,-8.208493873873878854e+00,-4.096513263963965414e+02
-1.261159729729730117e+01,5.529060180180183082e+00,-3.831602182882883199e+02
1.686821351351349918e+01,-1.683331711711709699e+00,-3.531298669369370486e+02
-1.399488648648648237e+01,-1.550704684684683476e+00,-3.258536723423426338e+02
1.484967027027025033e+01,5.150492612612617371e+00,-2.969099074774777023e+02
-1.320348648648649359e+01,-8.547985765765764299e+00,-2.695993561261263380e+02
1.065940810810810646e+01,1.144819801801802228e+01,-2.400960669369368077e+02
-9.919675675675666326e+00,-1.438316414414416045e+01,-2.132480858558558623e+02
3.142886486486483832e+00,1.560275477477478212e+01,-1.833705399099099225e+02
-3.910294594594597051e+00,-1.528637765765765977e+01,-1.550626777477478129e+02
-4.599029729729729787e+00,1.570287099099098960e+01,-1.282133453153154221e+02
3.244999999999997886e+00,-1.405116144144144741e+01,-9.861486963963972130e+01
-1.073238108108107625e+01,1.296873855855854885e+01,-7.084626693693698485e+01
9.089916216216217038e+00,-9.691061441441439328e+00,-4.241623180180183539e+01
-1.578806216216214686e+01,8.364116936936941471e+00,-1.456685882882885430e+01
1.345162972972973137e+01,-3.670585765765770336e+00,1.441474927927925620e+01
-1.864824324324322902e+01,2.101519639639640946e+00,4.176165198198197004e+01
1.436062972972973739e+01,4.284570990990992811e+00,7.122521684684681986e+01
-1.626941891891891956e+01,-4.550783063063061462e+00,9.939998171171167485e+01
1.198045135135134309e+01,1.071303855855855858e+01,1.267748519819819109e+02
-1.064812432432432487e+01,-1.053039387387386583e+01,1.563333384684685825e+02
7.042059459459462545e+00,1.405368720720720077e+01,1.839736006306305569e+02
-3.305624324324326846e+00,-1.439190198198199155e+01,2.122301195495495563e+02
1.360681081081084542e+00,1.573489531531531505e+01,2.403565168468468016e+02
4.818399999999995131e+00,-1.605547765765764368e+01,2.689422168468468044e+02
-4.755932432432436130e+00,1.469917909909909781e+01,2.967640844144144125e+02
1.303337027027025918e+01,-1.376231009009009298e+01,3.256766790090089785e+02
-8.744570270270266121e+00,8.838687207207216900e+00,3.543994168468469184e+02
1.834173513513513143e+01,-9.265261441441440482e+00,3.812136195495493212e+02
-1.062932162162161909e+01,4.371845045045077427e-01,4.112732465765769234e+02
