4.996593776963414446e-01,-5.285269444548522877e+00,-3.977023239224366193e+02
6.174186725450540696e-03,-4.551111977937753572e+00,-3.692179835823089888e+02
-3.214008490900395199e-01,-3.822876603072251189e+00,-3.408765963332355113e+02
-8.090324194919175094e-01,-3.090546684222766682e+00,-3.123653417015625564e+02
-1.595333636782026332e+00,-2.342597166452445201e+00,-2.839700224391686447e+02
-1.903731866245126136e+00,-1.411464190164810617e+00,-2.555432452936157972e+02
-2.058893717480243524e+00,-7.833513987707639847e-01,-2.278677746036190683e+02
-2.056606868294640567e+00,1.869788647595581610e-01,-1.992270301958114658e+02
-1.835379344330563489e+00,1.038079842141438336e+00,-1.703371862408046979e+02
-1.998152733547816418e+00,1.145067855866860773e+00,-1.417645898691197317e+02
-2.199567438913230699e+00,1.605667043679195993e+00,-1.134979795733151064e+02
-2.162978222768326741e+00,1.912549477041648238e+00,-8.532503105004563793e+01
-2.112048390012630339e+00,2.172937770100193955e+00,-5.674120636958304686e+01
-2.125336930710613359e+00,2.704481254909131493e+00,-2.827603003785574742e+01
-1.650403839094856773e+00,2.857456990272764674e+00,1.936494364441111171e-01
-1.326713460298166725e+00,2.749302422630042653e+00,2.781318753479453676e+01
-5.657716109657808801e-01,2.627109060205698565e+00,5.647706805220845894e+01
2.699079411831376007e-01,2.241584144438105053e+00,8.553930683447568128e+01
5.759508387180339861e-01,1.950630460885778739e+00,1.136723985784138335e+02
7.933433887974962184e-01,1.613790824566980087e+00,1.420724373883106466e+02
7.390866112808294197e-01,1.304165550330693257e+00,1.708688522541382326e+02
9.068101454198354006e-01,1.362247144649836983e+00,1.991795261246994926e+02
1.097681483566637750e+00,1.281127966527358053e+00,2.275000396271506418e+02
1.143409219181666048e+00,4.715368148603700793e-01,2.559840534912636940e+02
8.887911425559127387e-01,-3.891694114573537866e-01,2.835787059948241904e+02
8.151436593774149530e-01,-1.815111200782248302e+00,3.123042936784475501e+02
5.569727256129106685e-01,-3.655113114215145842e+00,3.412099321984796347e+02
2.044733271353565141e-01,-5.247318004581926765e+00,3.692800181036511162e+02
-9.657325458212408231e-02,-7.135266299232625009e+00,3.976081729085672123e+02
